time,P_turbine_1,P_total,E_total
348.7778117942764,0.01858988984947539,0.01858988984947539,1.5030853048242074
349.12799032017426,0.018646884564716422,0.018646884564716422,1.5096050642109844
349.47816884607215,0.01870400274913081,0.01870400274913081,1.516144803541255
349.82834737197004,0.018761243746108297,0.018761243746108297,1.522704565936307
350.1785258978679,0.01881860625457774,0.01881860625457774,1.529284394174659
350.5287044237658,0.01887608833329331,0.01887608833329331,1.5358843304671348
350.8788829496637,0.01893368740829065,0.01893368740829065,1.5425044162339936
351.2290614755616,0.018991400285507547,0.018991400285507547,1.5491446918855747
351.5792400014595,0.01904922317171708,0.01904922317171708,1.5558051966088184
351.92941852735737,0.019107151707549723,0.019107151707549723,1.5624859681632328
352.27959705325526,0.01916518101632931,0.01916518101632931,1.5691870426911936
352.62977557915315,0.019223305771653848,0.019223305771653848,1.5759084545486268
352.97995410505104,0.019281520285152464,0.019281520285152464,1.5826502361628902
353.3301326309489,0.019339818613871414,0.019339818613871414,1.5894124179248217
353.6803111568468,0.01939819468453114,0.01939819468453114,1.5961950281213453
354.0304896827447,0.019456642429818094,0.019456642429818094,1.602998092913698
354.3806682086426,0.019515155930272983,0.019515155930272983,1.6098216363643612
354.7308467345405,0.019573729554398747,0.019573729554398747,1.6166656805133681
355.08102526043837,0.019632358089556733,0.019632358089556733,1.62353024550206
355.43120378633625,0.019691036856963967,0.019691036856963967,1.6304153497398965
355.78138231223414,0.019749761805526574,0.019749761805526574,1.6373210101078297
356.13156083813203,0.019808529581124144,0.019808529581124144,1.6442472421902379
356.4817393640299,0.01986733756991252,0.01986733756991252,1.6511940605265731
356.8319178899278,0.01992618391604617,0.01992618391604617,1.6581614788736927
357.1820964158257,0.019985067515627453,0.019985067515627453,1.6651495104702345
357.5322749417236,0.020043987989586953,0.020043987989586953,1.672158168295185
357.8824534676215,0.02010294563862986,0.02010294563862986,1.6791874653138097
358.23263199351936,0.02016194138335922,0.02016194138335922,1.6862374147052122
358.58281051941725,0.020220976692524782,0.020220976692524782,1.6933080300668464
358.93298904531514,0.020280053502165288,0.020280053502165288,1.7003993255923076
359.283167571213,0.020339174128342397,0.020339174128342397,1.7075113162196884
359.6333460971109,0.020398341176400842,0.020398341176400842,1.7146440177487672
359.9835246230088,0.020457557450056278,0.020457557450056278,1.7217974469263904
360.3337031489067,0.020516825864065558,0.020516825864065558,1.7289716215006474
360.6838816748046,0.020576149364587477,0.020576149364587477,1.7361665602458116
361.03406020070247,0.020635530861295086,0.020635530861295086,1.743382282961449
361.38423872660036,0.02069497317475985,0.02069497317475985,1.75061881045043
361.73441725249825,0.020754479001534556,0.020754479001534556,1.757876164481615
362.08459577839614,0.02081405089769113,0.02081405089769113,1.7651543677435415
362.434774304294,0.020873691279636362,0.020873691279636362,1.7724534437953754
362.7849528301919,0.020933402439034327,0.020933402439034327,1.779773417020615
363.1351313560898,0.020993186566987933,0.020993186566987933,1.7871143125876428
363.4853098819877,0.021053045781604027,0.021053045781604027,1.7944761564193377
363.8354884078856,0.021112982152933123,0.021112982152933123,1.8018589751718803
364.18566693378347,0.02117299772000674,0.02117299772000674,1.8092627962209074
364.53584545968135,0.02123309449641491,0.02123309449641491,1.8166876476516256
364.88602398557924,0.021293274463083496,0.021293274463083496,1.824133558248639
365.23620251147713,0.021353539549424757,0.021353539549424757,1.83160055748121
365.586381037375,0.021413891606312203,0.021413891606312203,1.8390886754804876
365.9365595632729,0.02147433237605902,0.02147433237605902,1.8465979430067503
366.2867380891708,0.021534863465304227,0.021534863465304227,1.8541283914066413
366.6369166150687,0.02159548632643683,0.02159548632643683,1.8616800525624073
366.9870951409666,0.021656202251898973,0.021656202251898973,1.8692529588368854
367.33727366686446,0.02171701238348918,0.02171701238348918,1.8768471430191218
367.68745219276235,0.021777917736202097,0.021777917736202097,1.8844626382757943
368.03763071866024,0.021838919233495655,0.021838919233495655,1.892099478112983
368.3878092445581,0.021900017748535748,0.021900017748535748,1.8997576963513372
368.737987770456,0.02196121414450533,0.02196121414450533,1.9074373271155225
369.0881662963539,0.02202250930646572,0.02202250930646572,1.9151384048363032
369.4383448222518,0.022083904157825924,0.022083904157825924,1.9228609642610874
369.7885233481497,0.022145399655978344,0.022145399655978344,1.9306050404665913
370.13870187404757,0.02220699676391997,0.02220699676391997,1.9383706688657707
370.48888039994546,0.022268696397397682,0.022268696397397682,1.9461578852005292
370.83905892584335,0.022330499349960356,0.022330499349960356,1.9539667255120499
371.18923745174123,0.022392406200765713,0.022392406200765713,1.9617972260818617
371.5394159776391,0.022454417212008297,0.022454417212008297,1.9696494233388058
371.889594503537,0.022516532224021873,0.022516532224021873,1.9775233537296746
372.2397730294349,0.022578750556463363,0.022578750556463363,1.985419053554184
372.5899515553328,0.02264107092350954,0.02264107092350954,1.9933365587677954
372.9401300812307,0.0227034913698557,0.0227034913698557,2.0012759047584834
373.29030860712857,0.02276600923253324,0.02276600923253324,2.0092371261056123
373.64048713302645,0.022828621131609786,0.022828621131609786,2.0172202563304995
373.99066565892434,0.022891322990715075,0.022891322990715075,2.0252253276489443
374.34084418482223,0.022954110086416842,0.022954110086416842,2.0332523707359944
374.6910227107201,0.023016977123784324,0.023016977123784324,2.0413014145125903
375.041201236618,0.023079918334289504,0.023079918334289504,2.049372485962579
375.3913797625159,0.023142927591397626,0.023142927591397626,2.0574656099871103
375.7415582884138,0.023205998538910474,0.023205998538910474,2.065580809301741
376.0917368143117,0.023269124727165906,0.023269124727165906,2.0737181043798594
376.44191534020956,0.023332299752514104,0.023332299752514104,2.081877513444377
376.79209386610745,0.02339551739602011,0.02339551739602011,2.0900590525081273
377.14227239200534,0.023458771757836894,0.023458771757836894,2.0982627354620726
377.4924509179032,0.02352205738412578,0.02352205738412578,2.106488574209269
377.8426294438011,0.023585369383824713,0.023585369383824713,2.114736578841491
378.192807969699,0.02364870353271538,0.02364870353271538,2.1230067578545246
378.5429864955969,0.02371205636242386,0.02371205636242386,2.1312991183972665
378.8931650214948,0.02377542523216061,0.02377542523216061,2.139613666548964
379.24334354739267,0.023838808381208103,0.023838808381208103,2.1479504076182074
379.59352207329056,0.02390220496063753,0.02390220496063753,2.1563093464566667
379.94370059918845,0.02396561504334635,0.02396561504334635,2.164690487780137
380.29387912508633,0.02402903961242108,0.02402903961242108,2.173093836489304
380.6440576509842,0.024092480528871935,0.024092480528871935,2.181519397982826
380.9942361768821,0.02415594048085194,0.02415594048085194,2.189967178455869
381.34441470278,0.024219422917491063,0.024219422917491063,2.198437185178172
381.6945932286779,0.02428293197116634,0.02428293197116634,2.2069294267469153
382.0447717545758,0.02434647237230045,0.02434647237230045,2.2154439133110593
382.39495028047367,0.02441004936059931,0.02441004936059931,2.2239806567652267
382.74512880637155,0.024473668595903178,0.024473668595903178,2.232539670912435
383.09530733226944,0.024537336070736715,0.024537336070736715,2.241120971595904
383.44548585816733,0.024601058025234393,0.024601058025234393,2.2497245768006624
383.7956643840652,0.02466484086383288,0.02466484086383288,2.2583505067256664
384.1458429099631,0.02472869107190287,0.02472869107190287,2.2669987838267396
384.496021435861,0.024792615129845957,0.024792615129845957,2.2756694328298726
384.8461999617589,0.024856619422057268,0.024856619422057268,2.2843624807135448
385.1963784876568,0.02492071013864732,0.02492071013864732,2.2930779566578954
385.54655701355466,0.02498489316890168,0.02498489316890168,2.3018158919580367
385.89673553945255,0.025049173986911928,0.025049173986911928,2.310576319898686
386.24691406535044,0.025113557531479994,0.025113557531479994,2.319359275587747
386.5970925912483,0.025178048083883763,0.025178048083883763,2.3281647957474596
386.9472711171462,0.02524264914831706,0.02524264914831706,2.3369929184632174
387.2974496430441,0.025307363340585382,0.025307363340585382,2.3458436828919593
387.647628168942,0.025372192290698994,0.025372192290698994,2.3547171289340207
387.9978066948399,0.025437136564671867,0.025437136564671867,2.363613296874238
388.34798522073777,0.02550219560989393,0.02550219560989393,2.372532226999794
388.69816374663566,0.025567367727319833,0.025567367727319833,2.3814739592036314
389.04834227253355,0.02563265007242757,0.02563265007242757,2.390438532583162
389.39852079843143,0.02569803868564883,0.02569803868564883,2.3994259850444752
389.7486993243293,0.025763528551938326,0.025763528551938326,2.408436352922302
390.0988778502272,0.025829113688231355,0.025829113688231355,2.417469670625722
390.4490563761251,0.0258947872568435,0.0258947872568435,2.4265259703190396
390.799234902023,0.025960541702234226,0.025960541702234226,2.4356052816464597
391.1494134279209,0.026026368907947663,0.026026368907947663,2.444707631508189
391.49959195381876,0.026092260369879678,0.026092260369879678,2.453833043894353
391.84977047971665,0.02615820738126644,0.02615820738126644,2.4629815397816386
392.19994900561454,0.026224201224017668,0.026224201224017668,2.472153137095828
392.55012753151243,0.026290233360320457,0.026290233360320457,2.4813478507413804
392.9003060574103,0.026356295617944364,0.026356295617944364,2.4905656926970052
393.2504845833082,0.026422380362625567,0.026422380362625567,2.4998066721738645
393.6006631092061,0.02648848065129166,0.02648848065129166,2.509070795830785
393.950841635104,0.02655459036093343,0.02655459036093343,2.518358068038864
394.3010201610019,0.026620704289418092,0.026620704289418092,2.527668491186287
394.65119868689976,0.026686818226439812,0.026686818226439812,2.5370020660132226
395.00137721279765,0.026752928994997392,0.026752928994997392,2.546358791966402
395.35155573869554,0.026819034465687765,0.026819034465687765,2.5557386675634612
395.7017342645934,0.026885133547763628,0.026885133547763628,2.5651416907582227
396.0519127904913,0.026951226161957907,0.026951226161957907,2.574567859299652
396.4020913163892,0.027017313200321812,0.027017313200321812,2.5840171710790245
396.7522698422871,0.027083396477809947,0.027083396477809947,2.5934896244615833
397.102448368185,0.02714947867920368,0.02714947867920368,2.602985218600427
397.45262689408287,0.027215563303270265,0.027215563303270265,2.6125039537313266
397.80280541998076,0.027281654604315073,0.027281654604315073,2.622045831447534
398.15298394587865,0.02734775752950544,0.02734775752950544,2.6316108549533785
398.50316247177653,0.02741387764911193,0.02741387764911193,2.6411990292946816
398.8533409976744,0.027480021076177686,0.027480021076177686,2.6508103615628866
399.2035195235723,0.027546194372164663,0.027546194372164663,2.6604448610686067
399.5536980494702,0.02761240443604512,0.02761240443604512,2.670102539479233
399.9038765753681,0.027678658375749596,0.027678658375749596,2.679783410914614
400.254055101266,0.027744963362778215,0.027744963362778215,2.689487491994774
400.60423362716386,0.027811326472828458,0.027811326472828458,2.6992148018342683
400.95441215306175,0.027877754517276424,0.027877754517276424,2.70896536197913
401.30459067895964,0.027944253871901012,0.027944253871901012,2.7187391962843206
401.65476920485753,0.028010830310279688,0.028010830310279688,2.728536330732025
402.0049477307554,0.028077488849620344,0.028077488849620344,2.738356793193777
402.3551262566533,0.02814423361647877,0.02814423361647877,2.748200613142086
402.7053047825512,0.02821106773878099,0.02821106773878099,2.7580678213196443
403.0554833084491,0.028277993269144177,0.028277993269144177,2.7679584493762
403.405661834347,0.028345011142551564,0.028345011142551564,2.7778725294845987
403.75584036024486,0.02841212116958926,0.02841212116958926,2.7878100939482273
404.10601888614275,0.02847932206439837,0.02847932206439837,2.797771174812168
404.45619741204064,0.028546611504881365,0.028546611504881365,2.8077558034897887
404.8063759379385,0.02861398622133774,0.02861398622133774,2.8177640104153934
405.1565544638364,0.028681442108774415,0.028681442108774415,2.827795824732057
405.5067329897343,0.02874897435766588,0.02874897435766588,2.8378512740220168
405.8569115156322,0.0288165775978771,0.0288165775978771,2.8479303840851617
406.2070900415301,0.028884246050734818,0.028884246050734818,2.858033178769344
406.55726856742797,0.028951973684720037,0.028951973684720037,2.868159679854578
406.90744709332586,0.029019754370805905,0.029019754370805905,2.8783099069916966
407.25762561922375,0.029087582034106267,0.029087582034106267,2.888483877694759
407.60780414512163,0.029155450798897403,0.029155450798897403,2.898681607385401
407.9579826710195,0.029223355124512865,0.029223355124512865,2.90890310948637
408.3081611969174,0.029291289929678225,0.029291289929678225,2.9191483955606277
408.6583397228153,0.029359250703041323,0.029359250703041323,2.929417475491568
409.0085182487132,0.029427233597658174,0.029427233597658174,2.939710357699137
409.3586967746111,0.02949523550727982,0.02949523550727982,2.9500270493858523
409.70887530050896,0.029563254122503685,0.029563254122503685,2.960367556806009
410.05905382640685,0.02963128796528509,0.02963128796528509,2.97073188555076
410.40923235230474,0.029699336400869896,0.029699336400869896,2.981120040841331
410.75941087820263,0.029767399626949936,0.029767399626949936,2.9915320278224216
411.1095894041005,0.02983547864071052,0.02983547864071052,3.001967851847942
411.4597679299984,0.029903575185217943,0.029903575185217943,3.012427518751591
411.8099464558963,0.0299716916773329,0.0299716916773329,3.0229110350954267
412.1601249817942,0.030039831119779377,0.030039831119779377,3.0334184083904168
412.5103035076921,0.030107997000194574,0.030107997000194574,3.043949647283923
412.86048203358996,0.030176193179959395,0.030176193179959395,3.05450476171004
413.21066055948785,0.030244423775255883,0.030244423775255883,3.0650837629996492
413.56083908538574,0.030312693032412383,0.030312693032412383,3.075686663947817
413.9110176112836,0.03038100519920865,0.03038100519920865,3.086313478836837
414.2611961371815,0.030449364393514047,0.030449364393514047,3.0969642234137384
414.6113746630794,0.030517774470621498,0.030517774470621498,3.1076389148215657
414.9615531889773,0.03058623889097256,0.03058623889097256,3.1183375714842696
415.3117317148752,0.030654760590454157,0.030654760590454157,3.1290602129457294
415.66191024077307,0.03072334185626214,0.03072334185626214,3.1398068596643296
416.01208876667096,0.03079198421212636,0.03079198421212636,3.1505775327657077
416.36226729256884,0.030860688317425992,0.030860688317425992,3.16137225375774
416.71244581846673,0.030929453885166738,0.030929453885166738,3.1721910442135024
417.0626243443646,0.03099827962383183,0.03099827962383183,3.1830339254296915
417.4128028702625,0.03106716320766927,0.03106716320766927,3.1939009180696587
417.7629813961604,0.031136101279081577,0.031136101279081577,3.204792041801662
418.1131599220583,0.03120508948542535,0.03120508948542535,3.215707314943979
418.4633384479562,0.0312741225508595,0.0312741225508595,3.226646754129043
418.81351697385406,0.0313431943822438,0.0313431943822438,3.2376103739987006
419.16369549975195,0.03141229820630834,0.03141229820630834,3.248598186942028
419.51387402564984,0.03148142673388206,0.03148142673388206,3.2596102028859195
419.86405255154773,0.03155057234583628,0.03155057234583628,3.270646429146986
420.2142310774456,0.031619727294542724,0.031619727294542724,3.281706870351284
420.5644096033435,0.03168888391424857,0.03168888391424857,3.292791528426153
420.9145881292414,0.031758034833611816,0.031758034833611816,3.3039004026660974
421.2647666551393,0.031827173183714565,0.031827173183714565,3.3150334898723064
421.61494518103717,0.03189629279520714,0.03189629279520714,3.326190784563108
421.96512370693506,0.03196538837851664,0.03196538837851664,3.3373722792504954
422.31530223283295,0.032034455681592876,0.032034455681592876,3.3485779647758274
422.66548075873084,0.03210349162028624,0.03210349162028624,3.3598078306959716
423.0156592846287,0.03217249437712098,0.03217249437712098,3.3710618657095743
423.3658378105266,0.032241463465238054,0.032241463465238054,3.3823400581118173
423.7160163364245,0.032310399755390275,0.032310399755390275,3.3936423962650983
424.0661948623224,0.03237930546531488,0.03237930546531488,3.404968869072576
424.4163733882203,0.03244818411217486,0.03244818411217486,3.416319466441529
424.76655191411817,0.03251704043043013,0.03251704043043013,3.4276941797240066
425.11673044001606,0.03258588025885604,0.03258588025885604,3.4390930021233173
425.46690896591394,0.0326547104016081,0.0326547104016081,3.4505159290564116
425.81708749181183,0.03272353846905858,0.03272353846905858,3.461962958464069
426.1672660177097,0.032792372704396944,0.032792372704396944,3.473434091062858
426.5174445436076,0.03286122180181515,0.03286122180181515,3.484929330534899
426.8676230695055,0.03293009472141565,0.03293009472141565,3.4964486836533926
427.2178015954034,0.032999000504984534,0.032999000504984534,3.507992160343474
427.5679801213013,0.03306794809558825,0.03306794809558825,3.519559773679234
427.91815864719916,0.03313694616276058,0.03313694616276058,3.5311515398185414
428.26833717309705,0.033206002934127316,0.033206002934127316,3.5427674778777747
428.61851569899494,0.03327512603369075,0.03327512603369075,3.554407609748764
428.96869422489283,0.033344322326844054,0.033344322326844054,3.5660719598602753
429.3188727507907,0.033413597772544656,0.033413597772544656,3.5777605548864817
429.6690512766886,0.03348295728372894,0.03348295728372894,3.589473423405108
430.0192298025865,0.033552404598165185,0.033552404598165185,3.6012105955085247
430.3694083284844,0.03362194216289517,0.03362194216289517,3.6129721023719954
430.71958685438227,0.03369157103648376,0.03369157103648376,3.6247579757845787
431.06976538028016,0.03376129081395274,0.03376129081395274,3.6365682476497687
431.41994390617805,0.03383109957953933,0.03383109957953933,3.6484029494647223
431.77012243207594,0.03390099389215395,0.03390099389215395,3.6602621117886702
432.1203009579738,0.03397096880757261,0.03397096880757261,3.6721457637126638
432.4704794838717,0.03404101794007483,0.03404101794007483,3.684053932344003
432.8206580097696,0.034111133564546335,0.034111133564546335,3.695986642319332
433.1708365356675,0.0341813067580545,0.0341813067580545,3.707943915360401
433.5210150615654,0.034251527577923144,0.034251527577923144,3.7199257698857946
433.87119358746327,0.03432178527138234,0.03432178527138234,3.7319322206905468
434.22137211336116,0.03439206851029279,0.03439206851029279,3.743963278703562
434.57155063925904,0.0344623656431732,0.0344623656431732,3.756018950830259
434.92172916515693,0.034532664956140845,0.034532664956140845,3.7680992398850326
435.2719076910548,0.03460295493413362,0.03460295493413362,3.7802041446151393
435.6220862169527,0.03467322451415096,0.03467322451415096,3.792333659814658
435.9722647428506,0.03474346332303385,0.03474346332303385,3.804487776524428
436.3224432687485,0.03481366189343721,0.03481366189343721,3.8166664823114274
436.6726217946464,0.03488381185293374,0.03488381185293374,3.828869761619083
437.02280032054426,0.03495390608263256,0.03495390608263256,3.8410975961784577
437.37297884644215,0.03502393884299827,0.03502393884299827,3.853349965469242
437.72315737234004,0.035093905865780275,0.035093905865780275,3.8656268472188704
438.07333589823793,0.03516380441196493,0.03516380441196493,3.8779282179278813
438.4235144241358,0.035233633296391315,0.035233633296391315,3.890254053409732
438.7736929500337,0.0353033928802711,0.0353033928802711,3.902604329333614
439.1238714759316,0.03537308503325785,0.03537308503325785,3.914979021759321
439.4740500018295,0.035442713067007914,0.035442713067007914,3.927378107653838
439.82422852772737,0.0355122816424013,0.0355122816424013,3.9398015653800544
440.17440705362526,0.035581796652973334,0.035581796652973334,3.952249375148826
440.52458557952315,0.0356512650873249,0.0356512650873249,3.9647215194265315
440.87476410542104,0.03572069487359989,0.03572069487359989,3.9772179832913115
441.2249426313189,0.035790094709549136,0.035790094709549136,3.989738754732322
441.5751211572168,0.03585947388180673,0.03585947388180673,4.002283824887592
441.9252996831147,0.035928842078236496,0.035928842078236496,4.014853188217383
442.2754782090126,0.03599820919714516,0.03599820919714516,4.02744684261128
442.6256567349105,0.036067585157000204,0.036067585157000204,4.040064789428577
442.97583526080837,0.03613697970986357,0.03613697970986357,4.052707033472665
443.32601378670626,0.036206402261348455,0.036206402261348455,4.0653735829012385
443.67619231260414,0.03627586169935833,0.03627586169935833,4.078064449074989
444.02637083850203,0.03634536623347059,0.03634536623347059,4.090779646348196
444.3765493643999,0.03641492324643607,0.03641492324643607,4.1035191918051845
444.7267278902978,0.036484539159211016,0.036484539159211016,4.116283104947164
445.0769064161957,0.03655421931090737,0.03655421931090737,4.129071407334403
445.4270849420936,0.03662396785533273,0.03662396785533273,4.14188412218928
445.7772634679915,0.036693787676089856,0.036693787676089856,4.154721273966348
446.12744199388936,0.036763680322568604,0.036763680322568604,4.167582887896328
446.47762051978725,0.03683364596932691,0.03683364596932691,4.180468989511789
446.82779904568514,0.03690368340131385,0.03690368340131385,4.193379604163118
447.177977571583,0.03697379002717577,0.03697379002717577,4.206314756534242
447.5281560974809,0.037043961922144965,0.037043961922144965,4.219274470168187
447.8783346233788,0.03711419390115625,0.03711419390115625,4.232258767012941
448.2285131492767,0.037184479621624564,0.037184479621624564,4.245267666998129
448.5786916751746,0.03725481171413859,0.03725481171413859,4.258301187652549
448.92887020107247,0.037325181937950466,0.037325181937950466,4.27135934377183
449.27904872697036,0.037395581357134326,0.037395581357134326,4.284442147144149
449.62922725286825,0.03746600053235423,0.03746600053235423,4.297549606340372
449.97940577876614,0.037536429722616796,0.037536429722616796,4.310681726573094
450.329584304664,0.03760685909114807,0.03760685909114807,4.3238385096270555
450.6797628305619,0.037677278909561615,0.037677278909561615,4.337019953861346
451.0299413564598,0.037747679754823474,0.037747679754823474,4.350226054281848
451.3801198823577,0.03781805269398167,0.03781805269398167,4.363456802680506
451.7302984082556,0.037888389452232114,0.037888389452232114,4.3767121878363735
452.08047693415347,0.037958682560576905,0.037958682560576905,4.3899921957719314
452.43065546005136,0.038028925480000836,0.038028925480000836,4.403296810057009
452.78083398594924,0.0380991126998709,0.0380991126998709,4.416626012151672
453.13101251184713,0.03816923980891714,0.03816923980891714,4.429979781778766
453.481191037745,0.03823930353803396,0.03823930353803396,4.443358097316386
453.8313695636429,0.03830930177485536,0.03830930177485536,4.456760936200389
454.1815480895408,0.0383792335509687,0.0383792335509687,4.470188275327222
454.5317266154387,0.038449099003428064,0.038449099003428064,4.483640091447768
454.8819051413366,0.03851889931304832,0.03851889931304832,4.497116361543656
455.23208366723446,0.03858863662258787,0.03858863662258787,4.510617063178436
455.58226219313235,0.03865831393838316,0.03865831393838316,4.52414217481721
455.93244071903024,0.03872793501922491,0.03872793501922491,4.537691676109581
456.2826192449281,0.03879750425626838,0.03879750425626838,4.551265548132121
456.632797770826,0.03886702654738136,0.03886702654738136,4.564863773587808
456.9829762967239,0.038936507168959925,0.038936507168959925,4.578486336961025
457.3331548226218,0.039005951647497705,0.039005951647497705,4.592133224627627
457.6833333485197,0.039075365632671305,0.039075365632671305,4.6058044249202945
458.03351187441757,0.039144754773136184,0.039144754773136184,4.619499928149925
458.38369040031546,0.03921412459586747,0.03921412459586747,4.633219726584149
458.73386892621335,0.039283480389787614,0.039283480389787614,4.646963814384344
459.08404745211124,0.03935282709459643,0.03935282709459643,4.660732187502812
459.4342259780091,0.03942216919604255,0.03942216919604255,4.674524843542145
459.784404503907,0.03949151062950666,0.03949151062950666,4.68834178157939
460.1345830298049,0.039560854694220944,0.039560854694220944,4.702183001958292
460.4847615557028,0.039630203980997425,0.039630203980997425,4.716048506053882
460.8349400816007,0.039699560316649195,0.039699560316649195,4.72993829601467
461.18511860749857,0.039768924728267166,0.039768924728267166,4.743852374488854
461.53529713339645,0.03983829743013304,0.03983829743013304,4.757790744341981
461.88547565929434,0.039907677835397684,0.039907677835397684,4.771753408374368
462.23565418519223,0.03997706459350361,0.03997706459350361,4.78574036904711
462.5858327110901,0.04004645565320394,0.04004645565320394,4.799751628225686
462.936011236988,0.040115848349455134,0.040115848349455134,4.813787186949801
463.2861897628859,0.04018523951112526,0.04018523951112526,4.827847045237308
463.6363682887838,0.04025462558512913,0.04025462558512913,4.841931201928724
463.9865468146817,0.04032400277162119,0.04032400277162119,4.8560396545771445
464.33672534057956,0.04039336716422502,0.04039336716422502,4.870172399386389
464.68690386647745,0.04046271488900475,0.04046271488900475,4.8843294311980285
465.03708239237534,0.04053204223606044,0.04053204223606044,4.898510743525785
465.3872609182732,0.04060134577833488,0.04060134577833488,4.912716328633776
465.7374394441711,0.04067062247305633,0.04067062247305633,4.926946177653322
466.087617970069,0.040739869742498415,0.040739869742498415,4.941200280731654
466.4377964959669,0.040809085532072575,0.040809085532072575,4.955478627204935
466.7879750218648,0.040878268345055334,0.040878268345055334,4.969781205787531
467.13815354776267,0.04094741725450908,0.04094741725450908,4.984108004769451
467.48833207366056,0.041016531893949104,0.041016531893949104,4.998459012214239
467.83851059955845,0.041085612429104044,0.041085612429104044,5.01283421615029
468.18868912545634,0.041154659513568156,0.041154659513568156,5.027233604749454
468.5388676513542,0.04122367423134611,0.04122367423134611,5.041657166487813
468.8890461772521,0.04129265802923458,0.04129265802923458,5.056104890284568
469.23922470315,0.04136161264186815,0.04136161264186815,5.070576765615954
469.5894032290479,0.04143054001187986,0.04143054001187986,5.0850727826020545
469.9395817549458,0.04149944220736804,0.04149944220736804,5.099592932065192
470.28976028084367,0.04156832133857165,0.04156832133857165,5.114137205559268
470.63993880674155,0.04163717947547293,0.04163717947547293,5.128705595370096
470.99011733263944,0.041706018567862393,0.041706018567862393,5.143298094487312
471.34029585853733,0.04177484036941317,0.04177484036941317,5.157914696548985
471.6904743844352,0.04184364636718421,0.04184364636718421,5.172555395760601
472.0406529103331,0.04191243771801138,0.04191243771801138,5.187220186790568
472.390831436231,0.04198121519302013,0.04198121519302013,5.2019090646448545
472.7410099621289,0.042049979131487294,0.042049979131487294,5.216622024523852
473.0911884880268,0.04211872940495343,0.04211872940495343,5.231359061664862
473.44136701392466,0.042187465392248234,0.042187465392248234,5.246120171173934
473.79154553982255,0.042256185965786584,0.042256185965786584,5.26090534785093
474.14172406572044,0.04232488948928195,0.04232488948928195,5.2757145860117864
474.4919025916183,0.04239357382676247,0.04239357382676247,5.29054787931196
474.8420811175162,0.04246223636270464,0.04246223636270464,5.305405220574969
475.1922596434141,0.042530874033026904,0.042530874033026904,5.320286601629896
475.542438169312,0.04259948336673535,0.04259948336673535,5.335192013161601
475.8926166952099,0.04266806053799879,0.04266806053799879,5.350121444577347
476.24279522110777,0.042736601428494156,0.042736601428494156,5.365074883893464
476.59297374700566,0.042805101699679125,0.042805101699679125,5.380052317645573
476.94315227290355,0.04287355687450131,0.04287355687450131,5.39505373082578
477.29333079880143,0.042941962427610995,0.042941962427610995,5.410079106849968
477.6435093246993,0.04301031388262814,0.04301031388262814,5.425128427557912
477.9936878505972,0.04307860691445629,0.04307860691445629,5.440201673248343
478.3438663764951,0.04314683745391877,0.04314683745391877,5.4552988227502475
478.694044902393,0.043215001791492576,0.043215001791492576,5.470419853530641
479.0442234282909,0.04328309667642657,0.04328309667642657,5.485564741837875
479.39440195418877,0.04335111940735464,0.04335111940735464,5.500733462878143
479.74458048008665,0.043419067910564824,0.043419067910564824,5.51592599102158
480.09475900598454,0.04348694080239351,0.04348694080239351,5.5311423000329665
480.44493753188243,0.04355473743281458,0.04355473743281458,5.546382363321008
480.7951160577803,0.04362245790811499,0.04362245790811499,5.561646154199208
481.1452945836782,0.04369010309139571,0.04369010309139571,5.576933646150796
481.4954731095761,0.0437576745807217,0.0437576745807217,5.5922448130899305
481.845651635474,0.043825174665617875,0.043825174665617875,5.607579629611441
482.1958301613719,0.0438926062634912,0.0438926062634912,5.622938071221835
482.54600868726976,0.04395997283832712,0.04395997283832712,5.638320114544936
482.89618721316765,0.044027278304596025,0.044027278304596025,5.653725737496455
483.24636573906554,0.04409452691973006,0.04409452691973006,5.669154919422913
483.5965442649634,0.04416172316875968,0.04416172316875968,5.684607641201544
483.9467227908613,0.04422887164491869,0.04422887164491869,5.700083885299089
484.2969013167592,0.044295976929940716,0.044295976929940716,5.715583635788728
484.6470798426571,0.04436304347781486,0.04436304347781486,5.731106878325697
484.997258368555,0.044430075505331665,0.044430075505331665,5.746653600083394
485.34743689445287,0.044497076892561674,0.044497076892561674,5.762223789652889
485.69761542035076,0.04456405109581299,0.04456405109581299,5.777817436909776
486.04779394624865,0.04463100107507395,0.04463100107507395,5.793434532853069
486.39797247214653,0.044697929237206745,0.044697929237206745,5.809075069421463
486.7481509980444,0.04476483739543383,0.04476483739543383,5.824739039292545
487.0983295239423,0.044831726744893025,0.044831726744893025,5.840426435670633
487.4485080498402,0.04489859785333173,0.04489859785333173,5.856137252068706
487.7986865757381,0.044965450665470794,0.044965450665470794,5.871871482089471
488.148865101636,0.04503228451916337,0.04503228451916337,5.887629119210023
488.49904362753387,0.04509909817125446,0.04509909817125446,5.903410156573857
488.84922215343175,0.04516588983118004,0.04516588983118004,5.919214586793299
489.19940067932964,0.04523265720052298,0.04523265720052298,5.9350424017647345
489.54957920522753,0.045299397517182614,0.045299397517182614,5.950893592498511
489.8997577311254,0.04536610760325374,0.04536610760325374,5.966768148964943
490.2499362570233,0.04543278391628214,0.04543278391628214,5.98266605995768
490.6001147829212,0.04549942260390696,0.04549942260390696,5.998587312975621
